敏感性变量,场景,敏感性变量取值,产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
产品定价,Q1,1.1969849246231155,1.1969849246231155,1.275,0.975,1.275,0.975,1.275,0.25,7336.38,1152.0,35344.99,27.4976
产品定价,Q1,1.1979899497487436,1.1979899497487436,1.275,0.975,1.275,0.975,1.275,0.25,7255.23,1125.7,34740.13,28.4672
产品定价,Q1,1.1989949748743718,1.1989949748743718,1.275,0.975,1.275,0.975,1.275,0.25,7250.89,1108.99,34611.86,28.6156
产品定价,Q1,1.2,1.2,1.275,0.975,1.275,0.975,1.275,0.25,7275.23,1129.14,34781.5,29.3616
产品定价,Q2,1.0,1.0,1.35,1.05,1.35,1.05,1.35,0.5,8471.77,1613.13,40200.49,28.9022
产品定价,Q2,1.0010050251256282,1.0010050251256282,1.35,1.05,1.35,1.05,1.35,0.5,8543.34,1619.61,40225.93,28.3525
产品定价,Q2,1.0020100502512563,1.0020100502512563,1.35,1.05,1.35,1.05,1.35,0.5,8470.56,1609.47,40011.97,31.763
产品定价,Q2,1.0030150753768845,1.0030150753768845,1.35,1.05,1.35,1.05,1.35,0.5,8489.91,1613.7,39993.66,35.5649
产品定价,Q2,1.0040201005025127,1.0040201005025127,1.35,1.05,1.35,1.05,1.35,0.5,8513.21,1619.41,39806.01,31.7334
产品定价,Q2,1.0050251256281406,1.0050251256281406,1.35,1.05,1.35,1.05,1.35,0.5,8493.81,1608.72,39752.88,33.2873
产品定价,Q2,1.0060301507537688,1.0060301507537688,1.35,1.05,1.35,1.05,1.35,0.5,8586.18,1620.68,40176.12,31.1566
产品定价,Q2,1.007035175879397,1.007035175879397,1.35,1.05,1.35,1.05,1.35,0.5,8579.98,1611.17,40082.53,37.0143
产品定价,Q2,1.0080402010050251,1.0080402010050251,1.35,1.05,1.35,1.05,1.35,0.5,8591.34,1610.52,40162.25,34.3035
产品定价,Q2,1.0090452261306533,1.0090452261306533,1.35,1.05,1.35,1.05,1.35,0.5,8570.95,1605.78,39959.98,30.3055
产品定价,Q2,1.0100502512562815,1.0100502512562815,1.35,1.05,1.35,1.05,1.35,0.5,8610.22,1627.34,39850.13,31.2733
产品定价,Q2,1.0110552763819096,1.0110552763819096,1.35,1.05,1.35,1.05,1.35,0.5,8646.46,1591.33,39810.72,32.2246
产品定价,Q2,1.0120603015075378,1.0120603015075378,1.35,1.05,1.35,1.05,1.35,0.5,8607.82,1599.26,39588.19,33.6349
产品定价,Q2,1.0130653266331657,1.0130653266331657,1.35,1.05,1.35,1.05,1.35,0.5,8610.55,1601.3,39551.83,32.0099
产品定价,Q2,1.014070351758794,1.014070351758794,1.35,1.05,1.35,1.05,1.35,0.5,8703.38,1578.95,39740.11,34.5708
产品定价,Q2,1.015075376884422,1.015075376884422,1.35,1.05,1.35,1.05,1.35,0.5,8675.44,1608.73,39761.08,32.1183
产品定价,Q2,1.0160804020100502,1.0160804020100502,1.35,1.05,1.35,1.05,1.35,0.5,8749.98,1598.7,40264.0,34.331
产品定价,Q2,1.0170854271356784,1.0170854271356784,1.35,1.05,1.35,1.05,1.35,0.5,8709.6,1606.15,39870.82,30.8333
产品定价,Q2,1.0180904522613066,1.0180904522613066,1.35,1.05,1.35,1.05,1.35,0.5,8730.93,1591.37,39700.61,36.5831
产品定价,Q2,1.0190954773869347,1.0190954773869347,1.35,1.05,1.35,1.05,1.35,0.5,8711.0,1572.3,39578.38,33.8975
产品定价,Q2,1.020100502512563,1.020100502512563,1.35,1.05,1.35,1.05,1.35,0.5,8735.06,1589.06,39564.47,34.2015
产品定价,Q2,1.0211055276381908,1.0211055276381908,1.35,1.05,1.35,1.05,1.35,0.5,8794.14,1605.61,40000.31,39.5787
产品定价,Q2,1.022110552763819,1.022110552763819,1.35,1.05,1.35,1.05,1.35,0.5,8733.32,1580.36,39366.75,33.1411
产品定价,Q2,1.0231155778894472,1.0231155778894472,1.35,1.05,1.35,1.05,1.35,0.5,8796.35,1583.86,39656.66,33.6995
产品定价,Q2,1.0241206030150753,1.0241206030150753,1.35,1.05,1.35,1.05,1.35,0.5,8742.09,1572.82,39446.69,33.5267
产品定价,Q2,1.0251256281407035,1.0251256281407035,1.35,1.05,1.35,1.05,1.35,0.5,8797.6,1563.03,39462.97,35.6392
产品定价,Q2,1.0261306532663317,1.0261306532663317,1.35,1.05,1.35,1.05,1.35,0.5,8898.58,1570.48,40053.37,34.161
产品定价,Q2,1.0271356783919598,1.0271356783919598,1.35,1.05,1.35,1.05,1.35,0.5,8911.93,1589.93,39988.39,29.9395
产品定价,Q2,1.028140703517588,1.028140703517588,1.35,1.05,1.35,1.05,1.35,0.5,8875.35,1581.2,39907.99,31.1979
产品定价,Q2,1.0291457286432162,1.0291457286432162,1.35,1.05,1.35,1.05,1.35,0.5,8885.79,1550.65,39572.74,28.7699
产品定价,Q2,1.0301507537688441,1.0301507537688441,1.35,1.05,1.35,1.05,1.35,0.5,8989.14,1576.13,40340.18,31.4313
产品定价,Q2,1.0311557788944723,1.0311557788944723,1.35,1.05,1.35,1.05,1.35,0.5,8871.69,1570.66,39326.15,34.0301
产品定价,Q2,1.0321608040201005,1.0321608040201005,1.35,1.05,1.35,1.05,1.35,0.5,8928.35,1559.57,39430.5,32.1022
产品定价,Q2,1.0331658291457286,1.0331658291457286,1.35,1.05,1.35,1.05,1.35,0.5,9004.28,1558.83,39938.27,31.9847
产品定价,Q2,1.0341708542713568,1.0341708542713568,1.35,1.05,1.35,1.05,1.35,0.5,8959.06,1535.68,39571.72,31.5922
产品定价,Q2,1.035175879396985,1.035175879396985,1.35,1.05,1.35,1.05,1.35,0.5,8947.15,1550.26,39344.88,28.0672
产品定价,Q2,1.0361809045226131,1.0361809045226131,1.35,1.05,1.35,1.05,1.35,0.5,9054.53,1560.54,39900.38,27.8466
产品定价,Q2,1.0371859296482413,1.0371859296482413,1.35,1.05,1.35,1.05,1.35,0.5,8988.82,1541.55,39547.18,28.0818
产品定价,Q2,1.0381909547738692,1.0381909547738692,1.35,1.05,1.35,1.05,1.35,0.5,9084.34,1551.29,39879.66,27.9345
产品定价,Q2,1.0391959798994974,1.0391959798994974,1.35,1.05,1.35,1.05,1.35,0.5,9077.16,1533.17,39897.46,28.0955
产品定价,Q2,1.0402010050251256,1.0402010050251256,1.35,1.05,1.35,1.05,1.35,0.5,9026.52,1529.5,39763.35,28.0754
产品定价,Q2,1.0412060301507537,1.0412060301507537,1.35,1.05,1.35,1.05,1.35,0.5,9013.61,1515.31,39144.8,34.9833
产品定价,Q2,1.042211055276382,1.042211055276382,1.35,1.05,1.35,1.05,1.35,0.5,9046.79,1511.97,39483.09,30.3695
产品定价,Q2,1.04321608040201,1.04321608040201,1.35,1.05,1.35,1.05,1.35,0.5,9086.87,1520.51,39775.71,32.8554
产品定价,Q2,1.0442211055276382,1.0442211055276382,1.35,1.05,1.35,1.05,1.35,0.5,9068.97,1503.89,39339.83,30.1368
产品定价,Q2,1.0452261306532664,1.0452261306532664,1.35,1.05,1.35,1.05,1.35,0.5,9151.55,1503.13,39628.57,31.8058
产品定价,Q2,1.0462311557788944,1.0462311557788944,1.35,1.05,1.35,1.05,1.35,0.5,9117.62,1508.82,39860.93,31.6077
产品定价,Q2,1.0472361809045225,1.0472361809045225,1.35,1.05,1.35,1.05,1.35,0.5,9117.26,1498.15,39373.82,31.3936
产品定价,Q2,1.0482412060301507,1.0482412060301507,1.35,1.05,1.35,1.05,1.35,0.5,9108.42,1461.74,39178.76,31.744
产品定价,Q2,1.0492462311557789,1.0492462311557789,1.35,1.05,1.35,1.05,1.35,0.5,9187.34,1486.02,39782.18,30.1973
产品定价,Q2,1.050251256281407,1.050251256281407,1.35,1.05,1.35,1.05,1.35,0.5,9285.01,1455.43,40107.98,28.5624
产品定价,Q2,1.0512562814070352,1.0512562814070352,1.35,1.05,1.35,1.05,1.35,0.5,9299.79,1429.6,39985.03,28.0047
产品定价,Q2,1.0522613065326634,1.0522613065326634,1.35,1.05,1.35,1.05,1.35,0.5,9233.77,1403.98,39414.1,27.9317
产品定价,Q2,1.0532663316582915,1.0532663316582915,1.35,1.05,1.35,1.05,1.35,0.5,9366.58,1399.55,40043.94,27.8433
产品定价,Q2,1.0542713567839195,1.0542713567839195,1.35,1.05,1.35,1.05,1.35,0.5,9315.97,1374.24,39454.73,31.0609
产品定价,Q2,1.0552763819095476,1.0552763819095476,1.35,1.05,1.35,1.05,1.35,0.5,9359.47,1361.9,39825.56,30.809
产品定价,Q2,1.0562814070351758,1.0562814070351758,1.35,1.05,1.35,1.05,1.35,0.5,9398.92,1345.25,39733.11,33.9858
产品定价,Q2,1.057286432160804,1.057286432160804,1.35,1.05,1.35,1.05,1.35,0.5,9315.55,1331.13,39417.77,31.1338
产品定价,Q2,1.0582914572864321,1.0582914572864321,1.35,1.05,1.35,1.05,1.35,0.5,9309.14,1319.51,39302.7,30.8863
产品定价,Q2,1.0592964824120603,1.0592964824120603,1.35,1.05,1.35,1.05,1.35,0.5,9401.95,1316.99,39526.51,29.6038
产品定价,Q2,1.0603015075376885,1.0603015075376885,1.35,1.05,1.35,1.05,1.35,0.5,9396.43,1293.24,39422.09,27.6365
产品定价,Q2,1.0613065326633166,1.0613065326633166,1.35,1.05,1.35,1.05,1.35,0.5,9398.58,1297.72,39577.89,29.8281
产品定价,Q2,1.0623115577889446,1.0623115577889446,1.35,1.05,1.35,1.05,1.35,0.5,9442.09,1286.55,39542.06,35.0867
产品定价,Q2,1.0633165829145728,1.0633165829145728,1.35,1.05,1.35,1.05,1.35,0.5,9408.07,1273.47,39290.39,30.9105
产品定价,Q2,1.064321608040201,1.064321608040201,1.35,1.05,1.35,1.05,1.35,0.5,9425.04,1281.04,39544.79,31.1221
产品定价,Q2,1.065326633165829,1.065326633165829,1.35,1.05,1.35,1.05,1.35,0.5,9460.32,1258.09,39440.02,38.8588
产品定价,Q2,1.0663316582914573,1.0663316582914573,1.35,1.05,1.35,1.05,1.35,0.5,9430.3,1261.15,39245.88,33.8024
产品定价,Q2,1.0673366834170854,1.0673366834170854,1.35,1.05,1.35,1.05,1.35,0.5,9435.78,1255.38,39415.94,37.1093
产品定价,Q2,1.0683417085427136,1.0683417085427136,1.35,1.05,1.35,1.05,1.35,0.5,9481.9,1247.8,39386.28,33.778
产品定价,Q2,1.0693467336683418,1.0693467336683418,1.35,1.05,1.35,1.05,1.35,0.5,9523.73,1249.77,39790.16,35.7468
产品定价,Q2,1.07035175879397,1.07035175879397,1.35,1.05,1.35,1.05,1.35,0.5,9401.07,1244.95,39304.51,34.1469
产品定价,Q2,1.0713567839195979,1.0713567839195979,1.35,1.05,1.35,1.05,1.35,0.5,9459.62,1240.64,39345.65,34.3393
产品定价,Q2,1.072361809045226,1.072361809045226,1.35,1.05,1.35,1.05,1.35,0.5,9560.49,1247.84,39845.34,35.8496
产品定价,Q2,1.0733668341708542,1.0733668341708542,1.35,1.05,1.35,1.05,1.35,0.5,9484.81,1214.03,39434.21,33.4667
产品定价,Q2,1.0743718592964824,1.0743718592964824,1.35,1.05,1.35,1.05,1.35,0.5,9495.68,1219.7,39386.36,42.2918
产品定价,Q2,1.0753768844221105,1.0753768844221105,1.35,1.05,1.35,1.05,1.35,0.5,9483.87,1223.37,39262.87,37.6086
产品定价,Q2,1.0763819095477387,1.0763819095477387,1.35,1.05,1.35,1.05,1.35,0.5,9464.96,1218.11,39308.46,39.9194
产品定价,Q2,1.0773869346733669,1.0773869346733669,1.35,1.05,1.35,1.05,1.35,0.5,9468.05,1213.33,39238.21,36.2343
产品定价,Q2,1.078391959798995,1.078391959798995,1.35,1.05,1.35,1.05,1.35,0.5,9475.96,1212.29,39253.22,39.7563
产品定价,Q2,1.0793969849246232,1.0793969849246232,1.35,1.05,1.35,1.05,1.35,0.5,9522.76,1212.78,39654.56,34.0717
产品定价,Q2,1.0804020100502512,1.0804020100502512,1.35,1.05,1.35,1.05,1.35,0.5,9496.82,1211.37,39434.39,35.2422
产品定价,Q2,1.0814070351758793,1.0814070351758793,1.35,1.05,1.35,1.05,1.35,0.5,9501.53,1188.33,39206.67,32.4311
产品定价,Q2,1.0824120603015075,1.0824120603015075,1.35,1.05,1.35,1.05,1.35,0.5,9592.14,1203.43,39847.08,37.0128
产品定价,Q2,1.0834170854271357,1.0834170854271357,1.35,1.05,1.35,1.05,1.35,0.5,9486.82,1203.08,39485.62,37.0958
产品定价,Q2,1.0844221105527638,1.0844221105527638,1.35,1.05,1.35,1.05,1.35,0.5,9489.0,1197.83,39243.83,37.4026
产品定价,Q2,1.085427135678392,1.085427135678392,1.35,1.05,1.35,1.05,1.35,0.5,9520.46,1203.89,39631.98,37.1264
产品定价,Q2,1.0864321608040202,1.0864321608040202,1.35,1.05,1.35,1.05,1.35,0.5,9545.9,1208.07,39483.58,34.6737
产品定价,Q2,1.087437185929648,1.087437185929648,1.35,1.05,1.35,1.05,1.35,0.5,9518.83,1207.87,39655.56,36.989
产品定价,Q2,1.0884422110552763,1.0884422110552763,1.35,1.05,1.35,1.05,1.35,0.5,9578.52,1199.05,39563.0,31.9177
产品定价,Q2,1.0894472361809044,1.0894472361809044,1.35,1.05,1.35,1.05,1.35,0.5,9548.07,1193.62,39503.07,34.6885
产品定价,Q2,1.0904522613065326,1.0904522613065326,1.35,1.05,1.35,1.05,1.35,0.5,9575.02,1193.67,39669.5,34.6698
产品定价,Q2,1.0914572864321608,1.0914572864321608,1.35,1.05,1.35,1.05,1.35,0.5,9538.28,1189.47,39592.76,33.6614
产品定价,Q2,1.092462311557789,1.092462311557789,1.35,1.05,1.35,1.05,1.35,0.5,9467.09,1183.92,38986.74,42.5962
产品定价,Q2,1.0934673366834171,1.0934673366834171,1.35,1.05,1.35,1.05,1.35,0.5,9513.24,1188.09,39329.13,35.0339
产品定价,Q2,1.0944723618090453,1.0944723618090453,1.35,1.05,1.35,1.05,1.35,0.5,9552.43,1185.34,39604.33,33.5429
产品定价,Q2,1.0954773869346734,1.0954773869346734,1.35,1.05,1.35,1.05,1.35,0.5,9531.41,1201.28,39622.02,36.454
产品定价,Q2,1.0964824120603014,1.0964824120603014,1.35,1.05,1.35,1.05,1.35,0.5,9409.41,1167.23,38964.7,37.3295
产品定价,Q2,1.0974874371859296,1.0974874371859296,1.35,1.05,1.35,1.05,1.35,0.5,9533.1,1179.58,39619.45,31.445
产品定价,Q2,1.0984924623115577,1.0984924623115577,1.35,1.05,1.35,1.05,1.35,0.5,9467.95,1165.85,39159.74,34.9855
产品定价,Q2,1.099497487437186,1.099497487437186,1.35,1.05,1.35,1.05,1.35,0.5,9532.03,1185.23,39489.68,36.436
产品定价,Q2,1.100502512562814,1.100502512562814,1.35,1.05,1.35,1.05,1.35,0.5,9463.4,1168.47,39130.35,37.358
产品定价,Q2,1.1015075376884422,1.1015075376884422,1.35,1.05,1.35,1.05,1.35,0.5,9504.74,1182.11,39411.2,40.9909
产品定价,Q2,1.1025125628140704,1.1025125628140704,1.35,1.05,1.35,1.05,1.35,0.5,9473.44,1176.81,39410.25,32.9185
产品定价,Q2,1.1035175879396986,1.1035175879396986,1.35,1.05,1.35,1.05,1.35,0.5,9539.96,1182.59,39682.0,36.6848
产品定价,Q2,1.1045226130653267,1.1045226130653267,1.35,1.05,1.35,1.05,1.35,0.5,9557.16,1187.32,39781.69,35.0862
产品定价,Q2,1.1055276381909547,1.1055276381909547,1.35,1.05,1.35,1.05,1.35,0.5,9552.57,1190.03,39626.52,36.0246
产品定价,Q2,1.1065326633165828,1.1065326633165828,1.35,1.05,1.35,1.05,1.35,0.5,9584.38,1182.68,39600.05,30.5433
产品定价,Q2,1.107537688442211,1.107537688442211,1.35,1.05,1.35,1.05,1.35,0.5,9558.74,1181.2,39617.4,30.5798
产品定价,Q2,1.1085427135678392,1.1085427135678392,1.35,1.05,1.35,1.05,1.35,0.5,9469.52,1178.86,39082.58,30.2011
产品定价,Q2,1.1095477386934673,1.1095477386934673,1.35,1.05,1.35,1.05,1.35,0.5,9552.53,1182.75,39723.81,30.2139
产品定价,Q2,1.1105527638190955,1.1105527638190955,1.35,1.05,1.35,1.05,1.35,0.5,9541.54,1187.93,39506.45,29.996
产品定价,Q2,1.1115577889447237,1.1115577889447237,1.35,1.05,1.35,1.05,1.35,0.5,9493.84,1176.82,39447.13,30.0807
产品定价,Q2,1.1125628140703516,1.1125628140703516,1.35,1.05,1.35,1.05,1.35,0.5,9630.36,1197.45,39981.96,29.7312
产品定价,Q2,1.1135678391959798,1.1135678391959798,1.35,1.05,1.35,1.05,1.35,0.5,9479.46,1177.49,39280.31,33.6512
产品定价,Q2,1.114572864321608,1.114572864321608,1.35,1.05,1.35,1.05,1.35,0.5,9509.62,1167.36,39406.67,32.9187
产品定价,Q2,1.1155778894472361,1.1155778894472361,1.35,1.05,1.35,1.05,1.35,0.5,9564.35,1180.37,39679.14,30.5458
产品定价,Q2,1.1165829145728643,1.1165829145728643,1.35,1.05,1.35,1.05,1.35,0.5,9488.42,1173.26,39079.92,30.625
产品定价,Q2,1.1175879396984925,1.1175879396984925,1.35,1.05,1.35,1.05,1.35,0.5,9512.76,1171.27,39273.6,30.6011
产品定价,Q2,1.1185929648241206,1.1185929648241206,1.35,1.05,1.35,1.05,1.35,0.5,9509.37,1179.96,39496.33,30.1768
产品定价,Q2,1.1195979899497488,1.1195979899497488,1.35,1.05,1.35,1.05,1.35,0.5,9504.85,1183.6,39309.63,30.6467
产品定价,Q2,1.120603015075377,1.120603015075377,1.35,1.05,1.35,1.05,1.35,0.5,9548.02,1182.65,39540.03,30.0611
产品定价,Q2,1.121608040201005,1.121608040201005,1.35,1.05,1.35,1.05,1.35,0.5,9529.8,1186.16,39632.76,30.621
产品定价,Q2,1.122613065326633,1.122613065326633,1.35,1.05,1.35,1.05,1.35,0.5,9522.04,1172.3,39308.82,30.1108
产品定价,Q2,1.1236180904522612,1.1236180904522612,1.35,1.05,1.35,1.05,1.35,0.5,9532.01,1166.7,39268.0,30.3143
产品定价,Q2,1.1246231155778894,1.1246231155778894,1.35,1.05,1.35,1.05,1.35,0.5,9512.26,1177.82,39206.79,30.0262
产品定价,Q2,1.1256281407035176,1.1256281407035176,1.35,1.05,1.35,1.05,1.35,0.5,9511.44,1175.77,39287.57,37.6604
产品定价,Q2,1.1266331658291457,1.1266331658291457,1.35,1.05,1.35,1.05,1.35,0.5,9465.75,1159.7,38907.81,36.2286
产品定价,Q2,1.127638190954774,1.127638190954774,1.35,1.05,1.35,1.05,1.35,0.5,9553.18,1182.04,39687.85,34.0688
产品定价,Q2,1.128643216080402,1.128643216080402,1.35,1.05,1.35,1.05,1.35,0.5,9582.56,1184.46,39525.99,31.9173
产品定价,Q2,1.12964824120603,1.12964824120603,1.35,1.05,1.35,1.05,1.35,0.5,9523.38,1181.0,39558.61,33.0785
产品定价,Q2,1.1306532663316582,1.1306532663316582,1.35,1.05,1.35,1.05,1.35,0.5,9575.84,1185.72,39767.65,31.7694
产品定价,Q2,1.1316582914572864,1.1316582914572864,1.35,1.05,1.35,1.05,1.35,0.5,9527.38,1176.22,39452.26,33.4796
产品定价,Q2,1.1326633165829145,1.1326633165829145,1.35,1.05,1.35,1.05,1.35,0.5,9503.53,1172.64,39470.17,31.7744
产品定价,Q2,1.1336683417085427,1.1336683417085427,1.35,1.05,1.35,1.05,1.35,0.5,9530.34,1172.74,39557.61,31.9221
产品定价,Q2,1.1346733668341709,1.1346733668341709,1.35,1.05,1.35,1.05,1.35,0.5,9534.6,1172.91,39891.53,31.667
产品定价,Q2,1.135678391959799,1.135678391959799,1.35,1.05,1.35,1.05,1.35,0.5,9473.99,1170.79,39229.43,32.2555
产品定价,Q2,1.1366834170854272,1.1366834170854272,1.35,1.05,1.35,1.05,1.35,0.5,9470.83,1166.05,39296.35,32.0906
产品定价,Q2,1.1376884422110551,1.1376884422110551,1.35,1.05,1.35,1.05,1.35,0.5,9473.41,1165.42,39273.12,31.7133
产品定价,Q2,1.1386934673366833,1.1386934673366833,1.35,1.05,1.35,1.05,1.35,0.5,9586.23,1174.59,39786.3,32.1281
产品定价,Q2,1.1396984924623115,1.1396984924623115,1.35,1.05,1.35,1.05,1.35,0.5,9438.33,1163.43,38984.11,32.5304
产品定价,Q2,1.1407035175879396,1.1407035175879396,1.35,1.05,1.35,1.05,1.35,0.5,9476.63,1168.32,39301.55,31.9489
产品定价,Q2,1.1417085427135678,1.1417085427135678,1.35,1.05,1.35,1.05,1.35,0.5,9486.4,1162.99,39249.95,34.8847
产品定价,Q2,1.142713567839196,1.142713567839196,1.35,1.05,1.35,1.05,1.35,0.5,9465.27,1182.48,39238.87,38.2065
产品定价,Q2,1.1437185929648241,1.1437185929648241,1.35,1.05,1.35,1.05,1.35,0.5,9420.12,1161.24,38792.73,36.9915
产品定价,Q2,1.1447236180904523,1.1447236180904523,1.35,1.05,1.35,1.05,1.35,0.5,9521.43,1173.51,39477.14,36.5021
产品定价,Q2,1.1457286432160805,1.1457286432160805,1.35,1.05,1.35,1.05,1.35,0.5,9522.35,1179.11,39372.23,70.1502
产品定价,Q2,1.1467336683417084,1.1467336683417084,1.35,1.05,1.35,1.05,1.35,0.5,9494.12,1178.67,39336.87,49.8584
产品定价,Q2,1.1477386934673366,1.1477386934673366,1.35,1.05,1.35,1.05,1.35,0.5,9537.58,1180.26,39595.4,41.8353
产品定价,Q2,1.1487437185929648,1.1487437185929648,1.35,1.05,1.35,1.05,1.35,0.5,9508.69,1177.86,39298.51,42.5216
产品定价,Q2,1.149748743718593,1.149748743718593,1.35,1.05,1.35,1.05,1.35,0.5,9451.73,1170.27,39123.05,43.4303
产品定价,Q2,1.150753768844221,1.150753768844221,1.35,1.05,1.35,1.05,1.35,0.5,9482.68,1178.02,39254.03,37.2764
产品定价,Q2,1.1517587939698493,1.1517587939698493,1.35,1.05,1.35,1.05,1.35,0.5,9468.61,1174.2,39203.9,32.1049
产品定价,Q2,1.1527638190954774,1.1527638190954774,1.35,1.05,1.35,1.05,1.35,0.5,9463.3,1150.2,39146.86,32.4469
产品定价,Q2,1.1537688442211056,1.1537688442211056,1.35,1.05,1.35,1.05,1.35,0.5,9519.91,1163.92,39391.86,36.4484
产品定价,Q2,1.1547738693467335,1.1547738693467335,1.35,1.05,1.35,1.05,1.35,0.5,9536.76,1180.26,39262.83,33.6656
产品定价,Q2,1.1557788944723617,1.1557788944723617,1.35,1.05,1.35,1.05,1.35,0.5,9518.31,1188.3,39466.27,36.5724
产品定价,Q2,1.1567839195979899,1.1567839195979899,1.35,1.05,1.35,1.05,1.35,0.5,9458.11,1173.86,39487.04,36.6999
产品定价,Q2,1.157788944723618,1.157788944723618,1.35,1.05,1.35,1.05,1.35,0.5,9501.74,1169.02,39517.54,39.6225
产品定价,Q2,1.1587939698492462,1.1587939698492462,1.35,1.05,1.35,1.05,1.35,0.5,9541.32,1170.16,39401.41,44.4165
产品定价,Q2,1.1597989949748744,1.1597989949748744,1.35,1.05,1.35,1.05,1.35,0.5,9561.49,1190.49,39889.64,36.7976
产品定价,Q2,1.1608040201005025,1.1608040201005025,1.35,1.05,1.35,1.05,1.35,0.5,9487.66,1168.32,39296.2,38.3903
产品定价,Q2,1.1618090452261307,1.1618090452261307,1.35,1.05,1.35,1.05,1.35,0.5,9563.69,1185.11,39596.93,42.1946
产品定价,Q2,1.1628140703517587,1.1628140703517587,1.35,1.05,1.35,1.05,1.35,0.5,9510.73,1179.47,39460.93,37.4586
产品定价,Q2,1.1638190954773868,1.1638190954773868,1.35,1.05,1.35,1.05,1.35,0.5,9558.28,1177.04,39472.85,40.0652
产品定价,Q2,1.164824120603015,1.164824120603015,1.35,1.05,1.35,1.05,1.35,0.5,9516.83,1169.3,39348.58,33.5455
产品定价,Q2,1.1658291457286432,1.1658291457286432,1.35,1.05,1.35,1.05,1.35,0.5,9511.38,1166.68,39498.87,44.5666
产品定价,Q2,1.1668341708542713,1.1668341708542713,1.35,1.05,1.35,1.05,1.35,0.5,9524.22,1173.2,39325.88,40.2266
产品定价,Q2,1.1678391959798995,1.1678391959798995,1.35,1.05,1.35,1.05,1.35,0.5,9484.3,1169.12,39033.13,33.4764
产品定价,Q2,1.1688442211055277,1.1688442211055277,1.35,1.05,1.35,1.05,1.35,0.5,9525.11,1185.84,39565.65,35.3524
产品定价,Q2,1.1698492462311558,1.1698492462311558,1.35,1.05,1.35,1.05,1.35,0.5,9446.47,1164.55,39012.98,31.5025
产品定价,Q2,1.170854271356784,1.170854271356784,1.35,1.05,1.35,1.05,1.35,0.5,9479.91,1173.64,39222.07,31.5104
产品定价,Q2,1.171859296482412,1.171859296482412,1.35,1.05,1.35,1.05,1.35,0.5,9509.5,1181.95,39357.15,32.5303
产品定价,Q2,1.17286432160804,1.17286432160804,1.35,1.05,1.35,1.05,1.35,0.5,9488.52,1165.91,38965.68,40.7856
产品定价,Q2,1.1738693467336683,1.1738693467336683,1.35,1.05,1.35,1.05,1.35,0.5,9410.34,1160.96,38872.32,35.4468
产品定价,Q2,1.1748743718592964,1.1748743718592964,1.35,1.05,1.35,1.05,1.35,0.5,9499.02,1175.68,39220.61,37.5356
产品定价,Q2,1.1758793969849246,1.1758793969849246,1.35,1.05,1.35,1.05,1.35,0.5,9533.18,1181.37,39426.43,39.4043
产品定价,Q2,1.1768844221105528,1.1768844221105528,1.35,1.05,1.35,1.05,1.35,0.5,9502.07,1168.68,39482.65,43.2711
